Date,sample_return,lw_return
2016-01-12,-0.009059459896687222,-0.006566608032596595
2016-01-13,-0.008299820305670487,-0.008379687983557031
2016-01-14,0.006150726426220758,0.006215702526880532
2016-01-15,-0.011193343190429784,-0.009149138551724988
2016-01-18,-0.011525266537348953,-0.01060403375431293
2016-01-19,-0.008917502230073654,-0.005908026469560816
2016-01-20,-0.0025251498998025475,-0.0036235685428790605
2016-01-21,-0.017898733597634962,-0.011554099861941666
2016-01-22,-0.003640795068228623,-0.001824069576666371
2016-01-25,0.0011850612458527163,0.0032146799828450773
2016-01-27,0.015141662415451658,0.010897881932913715
2016-01-28,0.0053523876843723055,0.00221090529307152
2016-01-29,0.015903478788831263,0.014926637342029614
2016-02-01,0.014436742580786461,0.010439324222260066
2016-02-02,-0.013091877145882707,-0.010627230555105893
2016-02-03,0.007250529893831279,0.0023022822715478984
2016-02-04,0.007969161135978437,0.005839801238004476
2016-02-05,0.008771330970051092,0.00960084852090915
2016-02-08,0.002778453992688357,0.00040975850157719046
2016-02-09,-0.006334629526345106,-0.006394681281759568
2016-02-10,-0.0034130114994392145,-0.004030964342377354
2016-02-11,-0.0049787590125741415,-0.006397893211668282
2016-02-12,-0.0063353097302913455,-0.007654006228423299
2016-02-15,0.011647515203589993,0.01056207493732097
2016-02-16,0.004243717993140527,0.002187107048896896
2016-02-17,-0.002896886379139205,-0.003775545235169254
2016-02-18,0.006841160067678406,0.00441388970917624
2016-02-19,0.0013024076960399418,0.0018149431070199665
2016-02-22,-0.0007968751677400133,-4.308579528148346e-05
2016-02-23,-0.006993505222349242,-0.006782935611969732
2016-02-24,-0.003732529520993794,-0.004502673980872911
2016-02-25,0.004034575124410035,0.0010317619486472926
2016-02-26,0.005065413109290793,0.005896601775525377
2016-02-29,0.006856797525243756,0.004255400965172447
2016-03-01,-0.0004011066325189368,0.0035882256910864463
2016-03-02,0.00994057386556943,0.011923030071030506
2016-03-03,0.010362171378781487,0.005343885419851148
2016-03-04,-0.008602251128144372,-0.007395926628564117
2016-03-08,0.00128338403377507,-0.0008515339551887452
2016-03-09,-0.0012672726405765693,-8.340098244472233e-05
2016-03-10,-0.0025649286523053046,-0.0011566022815565815
2016-03-11,-0.005804029753658031,-0.005342434551912418
2016-03-14,0.00922835212882296,0.008348029203473877
2016-03-15,0.00654172724737727,0.0016001564099441205
2016-03-16,-0.0018298855447798426,-0.0012785973836527003
2016-03-17,0.013286383480618757,0.012382312849541027
2016-03-18,0.0038541643168966246,0.0018945026739665527
2016-03-21,0.013695099208167064,0.014183645737273844
2016-03-22,-0.009889829386891353,-0.009685731423426136
2016-03-23,0.0041532891158483996,0.003345616435434317
2016-03-28,-0.004873280307143608,-0.00249180368386272
2016-03-29,0.007525442373923449,0.005560129472973894
2016-03-30,0.003975140834618203,0.005069123410979929
2016-03-31,0.004321871161418165,0.004006107556334525
2016-04-01,0.0047240638666916634,0.0032866764221067845
2016-04-04,0.012581790115370329,0.0103974994142638
2016-04-05,-0.005852361662192293,-0.007595704708628469
2016-04-06,-0.0015152906523822752,-0.0015917123104123728
2016-04-07,-0.0006321375952099889,-0.0012917457620319527
2016-04-08,0.010729687653440833,0.010379123558939883
2016-04-11,-0.00022758917552720935,0.001559761007959183
2016-04-12,0.0040509525228908504,0.004292681324890376
2016-04-13,0.012937953190348371,0.012158758557137002
2016-04-18,0.012007640832212549,0.012149327143475339
2016-04-20,-0.0028352476618613096,-0.0014651677890493513
2016-04-21,-0.009489520521972735,-0.009696131016570261
2016-04-22,0.004348987113532564,0.003170823688943826
2016-04-25,0.007677242377881623,0.005630408365654989
2016-04-26,-0.0005100128438956752,0.0007018321139096249
2016-04-27,0.007974466930154023,0.008224718144424867
2016-04-28,-0.006175333312805637,-0.0054684498988002775
2016-04-29,-0.0019335376423327813,-0.0020730925778074502
2016-05-02,0.0019186607589036495,0.0020681012625614857
2016-05-03,-0.003061681705390929,-0.0028268508178157
2016-05-04,0.0052126411210191275,0.004380266188063515
2016-05-05,-0.007970256577017318,-0.006909940665246957
2016-05-06,0.002473033028851047,0.003973259263642393
2016-05-09,0.013769841227307343,0.015225629862693182
2016-05-10,-0.006246512776406447,-0.005263946530887114
2016-05-11,-0.0038058163510237093,-0.0028193731347117635
2016-05-12,0.0069813287794061665,0.005083191108893124
2016-05-13,0.0053133693190272595,0.005667349983176074
2016-05-16,-0.001918842014630533,-0.0008192159370249297
2016-05-17,0.0002667033389143255,0.00017643051706271728
2016-05-18,-0.000751049933756659,0.0003382540295314715
2016-05-19,-0.002125035880471046,-0.0011364718748154046
2016-05-20,-0.006489885103955866,-0.005393021217761287
2016-05-23,0.014506809511639414,0.012687012763086019
2016-05-24,0.017358636485974778,0.0125775424720683
2016-05-25,0.009316616497418412,0.007902651174738444
2016-05-26,0.00239809410473522,0.0027344037917542727
2016-05-27,0.008056891419289641,0.006809409828844245
2016-05-30,0.015976782879797816,0.016181102383277968
2016-05-31,-0.005121394396710264,-0.005175812585402102
2016-06-01,0.002708815983429173,0.007600735890916743
2016-06-02,0.0033044967533012396,0.003570468535906173
2016-06-03,0.005311171131000107,0.005863850510399944
2016-06-06,-0.003069723491374796,-0.0018927427638830508
2016-06-07,0.00036019681008160126,0.0008442790459465023
2016-06-08,-0.001730890802722312,-0.002144605658390309
2016-06-09,-0.0011838010543758356,-0.002366342365391322
2016-06-10,-0.0029295321392435346,-0.004167351028901036
2016-06-13,-0.008404816285218056,-0.005197721254332454
2016-06-14,-0.008925821046416637,-0.006769942211620817
2016-06-15,0.001710860432676624,0.0037530240415611024
2016-06-16,-0.003156731414354249,-0.0028341043883045635
2016-06-17,0.00310871385424452,0.004087307881826376
2016-06-20,0.004035450470619289,0.0026016522062618412
2016-06-21,0.006232994281364696,0.003178912869047164
2016-06-22,0.002991145799008334,0.0028850803327755696
2016-06-23,0.0021240088412218697,0.0019224812023464937
2016-06-24,0.003723705325021968,0.002377099494390877
2016-06-27,0.005206654294401256,0.004571386071862265
2016-06-28,0.0026550184605398978,0.002784559371221422
2016-06-29,0.00727695230858259,0.005455002379397915
2016-06-30,0.009085668486085594,0.008129927122284617
2016-07-01,0.008280484059364865,0.008339013096981396
2016-07-04,0.008200349822943591,0.005555152129619254
2016-07-05,0.009619587341143243,0.006409242721449072
2016-07-07,0.00033771281630372947,-0.0015432131062215206
2016-07-08,0.0004753003502939379,-0.000544021560131769
2016-07-11,0.006097279580732564,0.007780958494239188
2016-07-12,0.006521382190628254,0.0036365063432206085
2016-07-13,-0.0024620713692950205,-0.0008754459591413725
2016-07-14,0.007225789227981414,0.005889256263714093
2016-07-15,-0.001846742132703815,-0.0025797682750629248
2016-07-18,-0.0018780616523174376,-0.00047798594874577075
2016-07-19,0.0036978340806985673,0.003051551981905611
2016-07-20,-0.00010883324231443124,-0.0007214313324004822
2016-07-21,0.010980313925692377,0.008431451247237574
2016-07-22,-0.009197038468328568,-0.00575416162125954
2016-07-25,0.008535283358383862,0.007775457423362223
2016-07-26,-0.004948121273901302,-0.002860376032758713
2016-07-27,0.01572719241568935,0.015709364754822198
2016-07-28,-0.00015759972650999888,0.0018278697577031296
2016-07-29,0.0017384059562748182,0.0036415263584994298
2016-08-01,0.011817528105735027,0.010569216107080266
2016-08-02,0.010135579845724298,0.007530102339008448
2016-08-03,-0.007843275972636527,-0.008053916117848715
2016-08-04,0.004594150834682815,0.003281111031598969
2016-08-05,0.013673616280075103,0.012498216441069973
2016-08-08,0.00795523141427443,0.007273122186880393
2016-08-09,-0.011737950522504266,-0.009787522602086112
2016-08-10,-0.012187097696345104,-0.011309014493030786
2016-08-11,-0.0032820532073810083,-0.001242674790643107
2016-08-12,-0.006300733187924624,-0.004602133649979564
2016-08-16,-0.0025007574893943832,-0.0028012814271982226
2016-08-17,-0.002617188664648637,-0.0022926584143932198
2016-08-18,0.0007074022438349831,0.0015056655591864977
2016-08-19,-0.004291595569256883,-0.0028974223231612826
2016-08-22,-0.0017159367278766265,-0.003545771974618886
2016-08-23,-0.009575546431174498,-0.008606009848378681
2016-08-24,-0.005695571227001583,-0.0028795138199107194
2016-08-25,-0.00032599841108053255,-0.0001619941953859658
2016-08-26,-0.0064134911976416395,-0.00399041154579179
2016-08-29,-0.005572257503212152,-0.00394991908762293
2016-08-30,0.009335945655541264,0.011343011051275746
2016-08-31,0.008990682850523766,0.0086715902893548
2016-09-01,-0.004415485214347747,-0.003408550846016009
2016-09-02,-0.00455693873814831,-0.004822090899488415
2016-09-06,0.01195731794398628,0.01180760222331012
2016-09-07,0.00886867928394217,0.006271761308832332
2016-09-08,0.002907153751958183,0.0004413069506990347
2016-09-09,-0.003409047866175525,-0.005447378522536376
