Date,sample_return,lw_return
2017-01-19,0.0013096012108324518,0.0018144496085888853
2017-01-20,-0.003281500815765062,-0.003752273784689399
2017-01-23,0.0013642456152274571,0.0014640596777753638
2017-01-24,0.010812207484062893,0.010513134938833664
2017-01-25,0.004602410614900204,0.004302757335759039
2017-01-27,0.013501856679361867,0.011805989703861998
2017-01-30,0.0009955145542355362,0.0008558751949845023
2017-01-31,0.0010543060815166585,-0.00020269837083658547
2017-02-01,0.0041344298069154704,0.004668845427759136
2017-02-02,0.01629281824715538,0.015451550171453656
2017-02-03,0.0054557560205522986,0.005204438546732296
2017-02-06,0.012939970141939969,0.013064540158639164
2017-02-07,-0.004249098856351761,-0.002964493663401266
2017-02-08,-0.0038026569951941504,-0.004066868861189723
2017-02-09,-0.006721373475612064,-0.005457517186766405
2017-02-10,0.009930473703150387,0.009471869769987724
2017-02-13,-0.004789274337885194,-0.004401864132805695
2017-02-14,0.001939024373270318,0.002602460889619619
2017-02-15,-0.0010006960264137843,-0.0009318787404374394
2017-02-16,0.005035117702958266,0.004756410591787663
2017-02-17,0.0012961512215929154,0.000984930148496562
2017-02-20,0.004203453075356382,0.004030182506316509
2017-02-21,0.006774835227451605,0.006996931725901603
2017-02-22,-0.007095534504351993,-0.006864518296720282
2017-02-23,-0.00026352599689709105,-0.0006960104244911442
2017-02-27,-0.004065346819649873,-0.0038732210491880152
2017-02-28,0.004944009895798513,0.003980669947907592
2017-03-01,0.001580624271375942,0.0021398484048567395
2017-03-02,-0.0027111151320052223,-0.0027661521864250837
2017-03-03,0.002712925768088886,0.0026237742286695075
2017-03-06,-0.001576540831649624,-0.002455898068836548
2017-03-07,-0.0027456867721697515,-0.0021863336648682095
2017-03-08,0.002391139100291764,0.002372388388763042
2017-03-09,-0.0019976254114405893,-0.0019647052586034956
2017-03-10,0.0026410419782088514,0.002881195753333217
2017-03-14,0.00475520896026505,0.004912617420844033
2017-03-15,0.008277998636256174,0.00835366202872768
2017-03-16,0.006053373063291161,0.005845662084307433
2017-03-17,-0.004446565115573798,-0.003366132334497155
