date,sample_condition,lw_condition,sample_hhi,lw_hhi,sample_realized_vol,lw_realized_vol,sample_forecast_error,lw_forecast_error,sample_sharpe,lw_sharpe,sample_turnover,lw_turnover,lw_shrinkage,N,T,N_over_T
2024-02-09,inf,32.211867967467924,10.031463742713097,0.027518828619940015,1.1064604891455028,0.09352334497493693,1.1064604726778302,0.030514122208074757,-2.801053363265363,2.908883532627195,202.30397184419763,0.3456458783104711,0.4476409129051736,150,126,1.1904761904761905
2024-03-12,inf,58.81644089174538,34.19505838093957,0.03509551151579597,1.2079657725747355,0.11771943502510036,,0.052989573686818364,2.908684877738463,1.6603978255647813,22.18483846139323,0.3069950560069402,0.34249451633665606,150,126,1.1904761904761905
2024-04-15,inf,92.62812883847961,6.674523694799735,0.04293021513000489,0.7183039517289883,0.0966339715768627,0.7183039446150963,0.03232860755616275,-5.006880413951442,4.526554502764684,24.5519283110057,0.4242336350085135,0.2779616128193588,150,126,1.1904761904761905
2024-05-16,inf,79.43189712913839,3.5002431870450526,0.037145028679873786,0.5287803418642013,0.1703726125439265,0.5287803368957678,0.10929737102755,7.020003426444153,6.213920874709844,10.446512165003341,0.4447911812633587,0.2993615210513039,150,126,1.1904761904761905
2024-06-18,inf,142.99082738764827,45.45293773002068,0.04999897401176221,1.484392983274212,0.1005669515307357,1.4843929660916517,0.03640139047480079,2.0856944145685072,2.6878691063516893,26.53174840958569,0.5884233926502151,0.2359621929150048,150,126,1.1904761904761905
2024-07-18,inf,182.61658954049653,16.96866357899443,0.05524432820380005,1.0089660078733065,0.13743778635746584,,0.0758113167168238,-6.14104496945999,1.1871533992845331,40.645877200067005,0.46719076478884647,0.19658385948822496,150,126,1.1904761904761905
2024-08-19,inf,250.27585586836474,3888.9428404554583,0.0700324683494927,11.450657283856039,0.06995812255019193,11.45065657822162,0.009412884564688785,0.9252734781930779,8.141075058927164,232.64793096724426,0.7591813157304788,0.16347844822893537,150,126,1.1904761904761905
2024-09-17,inf,208.57757767523805,132.0849885221064,0.06294543755085275,1.674144927477354,0.13805240054145557,,0.07792415738039846,2.485402177138929,-0.6306952270888353,221.54139292302145,0.470905427083539,0.18705675232622893,150,126,1.1904761904761905
2024-10-17,inf,152.78746368107,0.41646258369234557,0.06303749080996802,0.1478276881658196,0.11836790928769811,0.1114020456909846,0.054784880081465745,-6.881026732096012,-9.609034470719504,40.94065574212803,0.6070887498595114,0.22271686212674704,150,126,1.1904761904761905
2024-11-18,inf,218.88881200887786,256.3486473853966,0.08255904998650995,5.669089648899319,0.10986102851197732,,0.04296521333592661,1.5645149301237444,2.2195741350460887,68.6472873917788,0.6791803309555948,0.17878818364470977,150,126,1.1904761904761905
2024-12-18,inf,193.62494629212688,13.236248589026435,0.0859556700230763,0.7235202685969356,0.113380325235825,0.7235202504484715,0.05579549558833294,3.4129152344026044,0.10078399101889964,64.86656578210653,0.8093304921323804,0.15560380205253524,150,126,1.1904761904761905
2025-01-17,inf,335.0610661655056,10915.87788548735,0.10136634500899563,34.29505370709792,0.11944509959017204,34.295053140236924,0.06289186815689501,-2.1729622468133885,-6.387883536421901,444.3778358128301,0.7556396883224585,0.11424191912295813,150,126,1.1904761904761905
2025-02-14,inf,353.10687593084185,68.9854537019676,0.09989961141426991,1.7644824200677955,0.14136731984092243,1.7644823691833724,0.08415572095384054,5.447521565216297,0.41157938908118946,463.03255639932047,0.8953872341316143,0.11035615117795526,150,126,1.1904761904761905
2025-03-19,inf,447.49441502348805,18.065753144878816,0.11793291282094845,1.5112311734989774,0.153663287086714,1.511231150996694,0.09834892171792028,0.7492466323681212,5.589392381094129,26.75037871112166,0.9062986246978838,0.09473300417431346,150,126,1.1904761904761905
2025-04-23,inf,642.8714327496059,163.06439667759466,0.1463423732017402,2.768003877891648,0.10744264121139288,2.7680038207499864,0.050861527715105034,5.82451732430309,0.5189858445370241,45.68219996228038,1.0416343914835657,0.07708316813979375,150,126,1.1904761904761905
2025-05-23,inf,617.2014469055705,1255.2858839947246,0.1448040003904919,7.699224250320989,0.11721481068613011,7.699224061949974,0.06102763851037284,-6.799683204825515,-0.30002787116921115,132.55667504126308,0.9004621959564869,0.08007923573912715,150,126,1.1904761904761905
2025-06-23,inf,625.5749117132899,34.78754704022782,0.11928464051526035,1.6833455077348698,0.12412591482201919,1.6833454777679797,0.07069991154162211,-2.396326387067419,4.823530883011652,166.07773084394768,1.0863424239797923,0.08011350874002685,150,126,1.1904761904761905
2025-07-22,inf,483.1125783545512,8.00388796558368,0.11225456101589674,0.4953255022807251,0.10571441522523148,0.49532548385131947,0.05366095610722779,0.2955563613674811,2.6777771459811563,23.34142979194986,1.0142807855580793,0.09515975942689386,150,126,1.1904761904761905
2025-08-21,inf,392.82456865365737,43.9252911851065,0.10756684981697669,1.404053769620507,0.12521783268130782,1.404053755439119,0.07196203381892277,1.7456350162806495,-4.7876395164486905,23.060095905309772,0.8926775677874218,0.10949209761847066,150,126,1.1904761904761905
2025-09-22,inf,304.0965599961354,20.981584467555525,0.0910328513851927,0.6615519962977982,0.09217952988260394,0.6615519766122586,0.03967395971148258,0.10292840580763482,0.6858898953173289,41.36797665447004,1.1180302633546733,0.12975541423938658,150,126,1.1904761904761905
2025-10-23,inf,136.69102373446654,852.7494749436038,0.060305998030617494,5.974879133417999,0.07795714725839642,,0.027216703301253566,-0.6490837817945331,0.9090390464106918,109.83986623844592,0.8564388045071331,0.1978315917417378,150,126,1.1904761904761905
2025-11-24,inf,65.23725387761299,176.90109192907988,0.048721997663474924,2.573726408744811,0.07216899844846736,,0.023478435819313075,-1.290437754857196,0.8515175556490825,98.72989685529527,0.6111734453564759,0.27370887620809675,150,126,1.1904761904761905
2016-01-12,1372.0241884700235,234.57686689432776,0.15774810900329994,0.07630484731475153,0.12849645823758565,0.09979356440076709,0.07842816684338343,0.03578797874882053,-1.3944244487661839,-1.6944813136079186,,,0.11469277170070517,150,252,0.5952380952380952
2016-02-11,1867.2885908923247,318.24861225633913,0.16732106238054878,0.08202170179509291,0.10474210410739325,0.08896720439593374,0.055143506035598706,0.026395841442289292,4.697212136683553,2.634239765802634,0.8946572516773788,0.4192952475143034,0.09498871824521939,150,252,0.5952380952380952
2016-03-14,2291.3876629381857,407.2776715126795,0.1620457395489316,0.08607987778171661,0.108826511706514,0.08133201639385952,0.06031766079344376,0.02072772656877752,5.1273046174197185,7.400077180627224,0.8385039026186956,0.44995624431502584,0.08200932480912142,150,252,0.5952380952380952
2016-04-18,2108.496743030907,396.74770002666094,0.1800852365153984,0.08706098949079519,0.13691327647758927,0.1059687486198487,0.08869535324092934,0.04513225998232277,3.6050407056436864,4.595803004822086,0.9600083349100395,0.39705408041468265,0.0832620133761038,150,252,0.5952380952380952
2016-05-18,1915.4323681038081,343.04705237943585,0.1597914891146369,0.0795405677532548,0.13995642703647418,0.11393196929197741,0.09231290827123377,0.054130903967801854,6.685222984542758,6.702603288484355,1.1612590864085357,0.5538103305937043,0.09313417600893373,150,252,0.5952380952380952
2016-06-16,1936.720824908195,317.378468026978,0.16401049598779308,0.07625900538676433,0.0993087870167943,0.07363709111184706,0.04924254863791189,0.011738054678145302,7.670113009673658,8.988834275080482,1.0156548309243463,0.48024967322271306,0.09936489057701009,150,252,0.5952380952380952
2016-07-18,1645.5269334349641,305.08014567329724,0.1551694595401106,0.0717386643842144,0.17634169401100586,0.13203635991335103,0.13092858024682247,0.07429387136607617,2.5437016091664884,3.066715821526836,1.0197284843497858,0.5064684768677343,0.10054666158775906,150,252,0.5952380952380952
2016-08-17,1960.081575378353,322.7513372353869,0.13906459506866053,0.06885981322591515,0.12403229345225472,0.10388489367249605,0.07222224961287146,0.0426480471954562,-1.7085368131655272,-0.7350836932652187,1.0353260127227344,0.4364681653380291,0.09944108405910362,150,252,0.5952380952380952
2016-09-19,1603.9901576497346,280.5933577385944,0.19683189228418588,0.07135424230157686,0.11910301556366715,0.09274823355096948,0.0726856917060062,0.03584606605964958,-0.06115970875373387,1.5501795073425897,1.4612694775693416,0.6633739904814839,0.09357501408801426,150,252,0.5952380952380952
2016-10-20,1317.457209978009,283.0427961497321,0.15480160844891222,0.06921624235972511,0.09620502446310303,0.08805549701638368,0.0490407772424781,0.031789198354404156,-4.655696630928642,-5.760645072831573,0.9217527667909261,0.4678565778555749,0.0913101468587596,150,252,0.5952380952380952
2016-11-22,1737.6908007838729,383.1855084973944,0.1535365505643572,0.07838666736371763,0.09861567080476101,0.07605224689759649,0.05179182045545777,0.020204255178162343,-3.3763446931546035,-3.2553213809088914,0.7674429576125119,0.43376601736807807,0.07629420092687156,150,252,0.5952380952380952
2016-12-21,1661.6460708578913,377.5612760514564,0.15516851156619593,0.08086260905789686,0.10354148569357428,0.0839910299256789,0.05826305810762271,0.028929655866162647,-1.488961426252796,-0.1278946961799541,0.7951930897930328,0.3891612018877587,0.07678548066520666,150,252,0.5952380952380952
2017-01-19,1689.205922762759,366.06114361811393,0.15738486703725135,0.08069050527864433,0.128041430748604,0.10278724771737707,0.08581331942070355,0.04988081769933812,5.062137293423998,6.577883778955884,0.9196347953406342,0.47476746296160177,0.07897954379135881,150,252,0.5952380952380952
