date,sample_condition,lw_condition,sample_hhi,lw_hhi,sample_realized_vol,lw_realized_vol,sample_forecast_error,lw_forecast_error,sample_sharpe,lw_sharpe,sample_turnover,lw_turnover,lw_shrinkage
2017-10-26,50.781111796755546,13.679254946016808,0.23620479250892346,0.10096235628285258,0.0872605545700271,0.08096007002119496,0.006343928695798626,0.023068592716546654,2.652511680087047,1.7588123334755934,0.2602192543437356,0.15272585520372922,0.25301362439633
2017-11-24,50.721556750025336,14.671344278430963,0.22187146021804535,0.09858998856458256,0.12377737412438648,0.08946053653593984,0.03246635928149291,0.0121360535925744,0.6915314178074884,0.5613589617452792,0.1438028299453929,0.09779363872733067,0.23403985814107453
2017-12-26,48.71225817661012,14.771911301606377,0.20395468608266748,0.0909549683942488,0.09097539585037466,0.08677167716000266,0.0002654877122923449,0.012531691496263195,2.5285443584995204,3.3044236713509916,0.32553478985665807,0.14940895935496673,0.23677513752349427
2018-01-24,44.21785920019736,13.718836850106223,0.19510892983827915,0.09009646118919513,0.14350004663866395,0.14300379550800807,0.05361907240651527,0.0442126860907239,-6.259906045172722,-7.4422125234097996,0.18962473583549389,0.10883767677848616,0.24810135055089802
2018-02-26,50.79733798740525,17.419839857353672,0.19913845152684995,0.10199545240545954,0.10787349036901786,0.10419575229290454,0.016942953642742564,0.004197671239521958,-2.8906252652994935,-3.95178530222386,0.29651948840921,0.17261734468369044,0.21109377453046826
2018-03-28,54.55311257121625,18.599961575803242,0.1877382141388684,0.09942613908422583,0.09109328998397531,0.08763189641272331,0.0037944218062955504,0.008418046828208486,3.8193626991473053,5.551135818805259,0.2772437305645848,0.16514061168011038,0.20485486997200875
2018-04-30,52.54280009637757,22.12313072537572,0.17765469467328404,0.10686905162583854,0.11017797878458982,0.1051443847087223,0.02809962042303908,0.0159262678244753,-2.0550344191174483,-2.349625010929542,0.1843443781835205,0.1530427077233389,0.1644112027007298
2018-05-30,52.78573837190996,23.439320873014896,0.17470089594493976,0.11014696395109574,0.09531688022916998,0.08069332053539126,0.009714468241318122,0.01073797460495525,-1.7042511362103405,-2.487444945003178,0.21355833313369865,0.14734701555074248,0.15600989720712044
2018-06-28,43.67142849424112,22.753987815808717,0.15885025775720932,0.11337163552491986,0.12400596356821635,0.11996658865310228,0.03745836332909523,0.028073199462108067,-1.5998470764680464,-0.6641601578393015,0.17350928875188876,0.09819434093730615,0.14243247529561673
2018-07-27,40.99546241063552,22.63296921650802,0.14719878367782407,0.11334851606374953,0.14039755411211788,0.12931709350676396,0.04744471663835775,0.032301944926192136,4.75239455971532,5.070749387919739,0.2253040105452165,0.15943157143113362,0.13709579790298773
2018-08-29,34.69579057672674,17.871556333591588,0.12930273197113204,0.10097191299626841,0.14898605030707485,0.15010677563292094,0.05897452199163443,0.056484484282048164,-4.225927016847379,-5.1679590571074865,0.33111499214135487,0.23893818095823735,0.16460650581104014
2018-10-01,42.05798395267992,20.760277475922713,0.1481150301387552,0.11147362452102577,0.18839892460505894,0.1932381555589789,0.09257299075942882,0.09263134202414411,-4.905236415083796,-4.271526400020485,0.2879497545426809,0.19214647428435563,0.15927686084240375
2018-11-01,41.426616667934574,22.37923985068137,0.15626466214277387,0.12094424995635722,0.15748368840701404,0.151643735365433,0.04193707824366576,0.03240950762973531,4.138680264460907,4.371800564654328,0.21746556386229904,0.16132237215762196,0.14159403099648277
2018-12-04,39.72292782199945,21.231172881866446,0.16892430922174145,0.12302143919907346,0.15923867194028377,0.15862363649550745,0.039621974222644504,0.03551534870419269,1.8420418213972871,2.038089121198349,0.21532661912323317,0.1692104253907604,0.1485281849207971
2019-01-03,42.1718831308054,23.355017228843376,0.18595268844665913,0.1307217728094049,0.11951860940043187,0.1186424880771277,0.009811440117596784,0.013032500337804967,-1.3274417421859661,-1.7965608856027495,0.22372908897177257,0.1651881938336584,0.13457949594865462
2019-02-01,48.30137221194889,23.903172333867793,0.20289782585475752,0.1311444945684229,0.1552589342928395,0.14171979771125745,0.027553813160525686,0.011388895701790108,-1.2051809427330396,0.21627453961247653,0.22666237811975748,0.15916703295332119,0.14477252296847248
2019-03-06,48.281003108212296,24.538739029866292,0.17714039555107888,0.13269042060597316,0.16052578929097291,0.155334411247686,0.029854936818109246,0.021559663215292624,3.7360287541404693,3.5873499446652746,0.3218160994885087,0.19740080728454262,0.13968424779835975
2019-04-08,45.398378957625376,22.62423357931358,0.21628383173518467,0.13987535770374093,0.09926644917239295,0.089843546863226,0.02872445322687546,0.042207823375114625,-5.537881632035668,-5.8687960261195595,0.38556437641466595,0.2375932249264377,0.14620906215062998
2019-05-13,43.810531908746206,18.999286358542093,0.19991311708198897,0.11976287494275913,0.13387102230163705,0.12919729333603922,0.023167195404684496,0.014340602505627228,1.6865323406012014,1.960590559221199,0.30332780617483807,0.20502299606897703,0.17401694303962217
2019-06-12,64.5492019354205,25.579733681864628,0.22299377909482707,0.1276969485246631,0.1596971532823595,0.13663152146765903,0.05157267615125065,0.02212866506225901,-3.5132797560886067,-4.520507619996353,0.3765378586386822,0.23767242153479526,0.16207709758051606
2019-07-11,66.78302102125197,24.754368372285327,0.16451106042129243,0.111946653947805,0.1292900535565745,0.13113540937170154,0.022865937280553347,0.020233682599667277,-3.045263451035419,-3.477698062050303,0.5199035252943754,0.2782543293461551,0.17035514871670965
2019-08-09,67.04804860134396,24.64241333280501,0.21909784631885915,0.13202112565324586,0.14765675360073552,0.1393052019182384,0.04791169825272111,0.028950983158408813,-1.6814736346440793,-1.1513019463464838,0.40584326090161005,0.25591708465445123,0.16665271332248438
2019-09-13,78.40776757888722,25.23522889808951,0.28411250697037593,0.13466156835105492,0.2413617013797119,0.1937159165067529,0.14396512600193936,0.08280621380359678,3.4371913703303565,2.10390757601267,0.39961744482002215,0.2124148405559071,0.16983894347835474
2019-10-16,93.83439136932901,10.091710224696156,0.34418800110898123,0.08704693941102545,0.12625274273830117,0.13737083565175454,0.03639777921526044,0.015422985983916032,-0.8970634426207065,1.8506021291386714,0.5314977112414496,0.3039083732551307,0.38984066066837514
2019-11-18,94.84303388261539,10.795884395517614,0.359829302054494,0.0898271915230102,0.046533457123602844,0.08592381204115405,0.049242215875672686,0.041330071650616904,7.136065440116268,2.2238256416143996,0.1618206305091852,0.08548705944737287,0.365455390057574
2019-12-17,161.7759160548597,8.341091745238066,0.5626509229629639,0.07824522039608182,0.14226359073240924,0.10890346975068098,0.06583115520312524,0.014279330497520157,3.5379613396590806,5.5211183410929925,0.30420226959656577,0.0949756073427627,0.4160264170621748
2020-01-16,118.98289021081018,7.060448355833286,0.45474597908780495,0.06992647721058481,0.12344538992212269,0.13739933495380321,0.03671530600298095,0.017688987199528966,4.880143231763799,-0.6951559502859337,0.22790097805190435,0.1013435076111705,0.45092722415264275
2020-02-14,105.22744635038822,7.421395521005893,0.3656740785614323,0.06911831372688607,0.27636246828579397,0.342398289970436,0.18457342876345326,0.22356326263829165,-6.31735701452687,-9.260950901598292,0.2641010023652225,0.09434729003082018,0.44052411080730547
2020-03-18,153.52486231033635,18.098843240577814,0.5233483515618901,0.12341038325998806,0.4805942846581901,0.4958470669327741,0.36227181097737676,0.34406331783609617,-0.6569896944025345,-0.10681285547044485,0.4529381049852965,0.3559652062594804,0.2855872111063405
2020-04-22,152.7217362465317,34.63674452333631,0.6336725443443461,0.2166801431921416,0.34741547014727286,0.21791223594691178,0.19020085918984916,0.021778892199544153,0.5359746060597177,-1.2461334477882606,0.5092632746289039,0.4224098714296762,0.1788348912784233
2020-05-22,105.66977434646945,34.75572434463559,0.3661677885555164,0.2051871931379383,0.14005679891530137,0.15661739673768932,0.038330583929345685,0.044199644159572116,9.824533335486828,10.563469694420132,0.41064672478656444,0.15487009274653396,0.16111051574655463
2020-06-23,95.55556105760272,34.632657059959186,0.3884699669277835,0.2187191569574554,0.11294726610730567,0.13037089809967797,0.06817043544091751,0.07624334951799294,6.647780943396889,6.512000172451264,0.1896953444485623,0.14518726581755806,0.15253911746668838
2020-07-22,91.64690046841342,33.96832411380674,0.43301133760366517,0.23842166926918004,0.1557348541594785,0.15775575228731137,0.018033254002054133,0.048649937459237846,6.894299198919049,8.632241560160244,0.18416376074962795,0.11934656946885014,0.14884160064697594
2020-08-20,97.64622347245454,33.24880945728012,0.4609639434116489,0.23550589868264393,0.3509655322710916,0.2873622357759989,0.17622663734394178,0.0774300348725237,-0.8038153986566616,1.103742988241874,0.22679734450458283,0.14773615649492128,0.15439962202205737
2020-09-18,53.755268248425494,18.150055235376225,0.25810053836600705,0.135003444010931,0.17208914175536272,0.17489001344725194,0.021495585652214128,0.03165003278287076,-2.796264438810154,-3.05155654063374,0.5226330527136487,0.3859656200678625,0.22480149422900297
2020-10-20,34.91053160574797,13.913808848955124,0.2043179851865163,0.12491550582667416,0.19596688640269827,0.1619205725365601,0.06910403902923498,0.018381184220353924,5.747247494014873,7.147797832672585,0.5156351737166187,0.38438804835306434,0.21459481582147913
2020-11-18,33.451962048829046,10.902423571219385,0.16113345047365576,0.09274807781134838,0.17397004785451414,0.1456238019099512,0.04281087514919915,0.0075583952692412915,2.8959315659450606,4.877378527521698,0.24850172870941079,0.1887830679113378,0.26120089277140063
2020-12-18,31.070446425234586,9.020833016185298,0.13274073990316287,0.07583820278229908,0.14816219059416683,0.1672464892280105,0.013354399939084216,0.03244693436378682,4.201584538179211,3.18770177440797,0.25535925389544767,0.17062922157122745,0.29426452886877236
2021-01-19,32.28157195852676,10.632423952330617,0.17631206851872486,0.08843550563742265,0.17272192018915394,0.1483529895370715,0.04044231786349681,0.01235350520635961,6.789233510649543,9.3247943779653,0.26709483555320823,0.14620874846294615,0.2721127279569427
2021-02-18,37.32848092895429,13.874715810049384,0.18550639728565682,0.09834846571468706,0.1558320049190178,0.174842642566567,0.02131611719587795,0.03556881899678718,3.5165829896732643,3.869695782407092,0.3469962259057572,0.18943149993805866,0.2261572701193439
2021-03-22,47.9910798834519,18.647294749455003,0.19145031242905075,0.10967348804345174,0.2315478109325667,0.22554959813028488,0.10794422780185588,0.09301284664850662,-0.40171100502723356,0.3881952717101642,0.3471775538476509,0.2510567795642758,0.18327168616307973
2021-04-26,40.845600533359345,18.96875277967674,0.18089641794309255,0.11542873173994846,0.10641527184051232,0.10631967497841999,0.022921082945577945,0.031094073843130288,2.4754702783403935,5.31121848120702,0.2932144988029777,0.17147798391050662,0.1684537185866247
2021-05-26,55.91567082204315,20.935046087327613,0.2291465271239419,0.12461716832488788,0.19074215106237746,0.14263470696830027,0.07196028805986655,0.009584358328055903,11.676449606751051,10.20137849492128,0.19874673415181268,0.07235177989364404,0.17172381016196758
2021-06-24,47.1222105501393,20.683781303890324,0.16947892007033638,0.11599190090334882,0.16117810989596676,0.13166683192330297,0.03397724565186505,0.003833745058493543,-0.05499423599033382,1.439967165146819,0.3151648910235508,0.14938221764623366,0.16409864685663225
2021-07-26,42.932414843795605,17.70973563310503,0.12972649065219893,0.09268338483131729,0.17747756055656225,0.16277337379281237,0.046881646131324534,0.02843222832123829,-3.732398466036172,-4.134716711457622,0.273398514081892,0.18331905736792822,0.18411839344044134
2021-08-25,44.608034890983696,15.645400390881392,0.13585307566116167,0.09330473489330539,0.1459053181017547,0.14085794294519277,0.01267335671616801,0.004171212417781706,3.206943511367786,4.608002255971455,0.2767976015730701,0.1518902674478396,0.20728533902986365
2021-09-24,32.10576137342772,11.182518093376295,0.13893258612524934,0.08007423074404399,0.11204092069706756,0.10805315201767429,0.021246233699848932,0.024794516377268427,0.5238671743493106,2.216764870116695,0.27940976782119015,0.17018855629814178,0.2533328333519305
2021-10-26,30.258635590142067,8.75973616511279,0.1308526070776067,0.0727416634650937,0.14797352319929843,0.14731045967380463,0.04360965669282496,0.0381723808880982,1.0753023720877175,0.7089118548628417,0.28789212460789426,0.1814702950326535,0.28948124635167627
2021-11-26,35.94669580927401,11.534565216520704,0.14684363281023988,0.0809553225965837,0.1665637134830987,0.18157066808048744,0.059757837181254256,0.06975904909418129,-1.088920454737012,-0.4748442589556882,0.2810462844228377,0.11362041887781807,0.24471525983373463
2021-12-27,41.591419388354076,14.011118000985446,0.19341929444871506,0.09865208054604425,0.14820810488784364,0.1523517481732744,0.032434341988375026,0.030778420765078224,-2.502327337039683,-1.8748658199147872,0.3078973081040376,0.18821095120032916,0.21576608562565158
2022-01-25,42.790111415679775,16.702353932579673,0.22008805111088725,0.11444966810755469,0.1184234695102047,0.13209801771283447,0.0026145075524634798,0.0050732909093783585,1.0181558521265204,0.25959007166808035,0.3039605942702385,0.1757134458838451,0.18912681172443202
2022-02-24,44.29592739835613,19.467642976543566,0.24507325419746265,0.13571799496166395,0.28549866244351385,0.2653028894486412,0.17010567414712657,0.14181437850857184,-3.4126266536115346,-2.357115364464302,0.24794546652081878,0.17259248472023883,0.16345803568170025
2022-03-29,63.0231410576268,28.96583164844772,0.24861666661865245,0.16314007079731152,0.1446494838748276,0.1354000435099484,0.01364507264492229,0.0021315968739233637,5.043359341898056,6.327962402290119,0.6719365708819167,0.4214222697274017,0.1328085889435947
2022-04-29,130.78628470431124,39.67261358422346,0.24412484575002055,0.1696387085197332,0.2028965583376036,0.2068342009908219,0.0689702302810607,0.0672284244896291,-2.6840788566801743,-2.899319673294457,0.19525810980323,0.15374649800254514,0.12835503534800896
2022-05-31,126.86966608667362,46.11177505281234,0.3295158025720551,0.2225644156259496,0.16290629358980013,0.14411951712640556,0.02986098728735745,0.000713726529614378,-5.403503581271945,-5.517674151943297,0.5025823072407669,0.34266798620523486,0.10974180760994864
2022-06-29,108.18943377257118,44.38244391993142,0.3159526386722806,0.21910734024348816,0.12409663870455703,0.1204834577899051,0.006900483542852692,0.01994845659532049,13.135163473671248,13.052544140584631,0.3739044281048687,0.2511094245438712,0.10671080678756201
2022-07-28,100.21325516167228,40.24765018196097,0.35115967100747275,0.21423971735284975,0.16310889801028752,0.13605323879975534,0.03307954735718377,0.004575167668707331,3.9434382470392895,4.710848882578506,0.37881237385329675,0.23208548082417108,0.11402045362210772
2022-08-30,80.85047779888293,33.90712388795897,0.2944733448738526,0.19443320454416463,0.22684446284913704,0.20467246560803692,0.0975529951592913,0.066342071152688,0.31464377412303085,0.38507152344591355,0.35741197249709955,0.2105458103383211,0.12640309051901089
2022-09-29,78.10471571083487,29.340178603515383,0.21047236750989365,0.13306009291387136,0.14959258511927293,0.13319911277497007,0.024728892439976585,0.004441061954607195,5.4318929794423365,5.489670246894595,0.5481433146392785,0.4034565587859605,0.1368195346216074
2022-11-01,66.41798336555993,26.421789198151618,0.17798493960820758,0.1140366508969606,0.1905855958497224,0.14112908038496685,0.06420066077261682,0.013123994788550086,7.091899960259539,6.882056135803252,0.2668499738523528,0.2018202839068817,0.14448312832229754
2022-12-01,29.569400286595464,10.396437316096527,0.1135034848258762,0.0752367280951633,0.17949027056344197,0.19673549978738591,0.07165330331552373,0.0887721791999446,1.1550120900846004,0.5619098127643916,0.5813508369123108,0.37181610522611175,0.26067539852112054
2022-12-30,42.350015874011966,15.799505678861582,0.14142952171152173,0.08936030288999605,0.08021718712834673,0.07443856017264582,0.027725322933514554,0.03756855635407445,-0.737329901621354,-1.748987129798097,0.27267546859326913,0.20442162640251196,0.21301433196368483
2023-01-31,45.501468331758055,17.990860188868492,0.15231853707451978,0.0973654078496788,0.135201429832279,0.12286828909565475,0.03609308622380894,0.01639506458611313,9.5458581291577,7.917879120315373,0.15636094308433182,0.08992238619449894,0.19593721969338718
2023-03-01,46.18167212776101,18.700097353029435,0.12197390216680347,0.08786496854165565,0.12408960442017943,0.12573083505767843,0.018084312813062026,0.015798362273410804,-0.35741415106038243,-0.006918288198617111,0.2505550245589471,0.14853869575403128,0.18987685990882866
2023-04-03,64.19110283183024,25.561013514522205,0.15109609632796933,0.10481673131072324,0.07394973652338235,0.07618138605927667,0.01920397324478826,0.02537976934682727,6.729579765260652,7.710190703724445,0.34809367085794124,0.2118881737610288,0.15892912820048127
2023-05-08,72.52589379684316,28.510421954694653,0.18141672491574865,0.11320278632814137,0.0989093731837517,0.08815433334440143,0.01432342310019255,0.007923013411395757,5.184986948416878,7.382514877506089,0.21251247069479254,0.13534711916935202,0.15084573800636442
2023-06-06,70.4169121365133,27.78156749379881,0.18051013460985146,0.11852148896983658,0.09720112362352026,0.08976248838910675,0.018058285783807304,0.0016312224398234848,8.376504685542956,9.730553459425781,0.19766367561112436,0.12078288493274844,0.1514453232571053
2023-07-06,46.803463405076414,16.68782848798204,0.14996198586621204,0.09392452057446495,0.12566543927169652,0.11719946504943766,0.045114908843717744,0.028408508829867687,2.4180400699587676,3.4373964321221804,0.21083575410465646,0.16735419731559267,0.19774028662678053
2023-08-04,52.92776331263708,15.592433279044347,0.15085274119028508,0.08782035914068834,0.0980035264358559,0.09194644726216233,0.013390991384261905,0.0004259090752167932,2.366073855591527,3.079254965553764,0.23265419702079793,0.11908548062524495,0.21077914439647963
2023-09-05,44.42194490294373,13.42762699559086,0.17124974452856193,0.08495771149768591,0.13121847953298335,0.13872335083921147,0.05038343478774028,0.05023268610425925,2.184662193449743,2.2163003088673974,0.3173134842806234,0.16046202575085272,0.2189953247708907
2023-10-06,48.40988620615678,13.233009163752822,0.16410609477416208,0.0735931249644181,0.14456615895300154,0.15968896357478898,0.05881418604715985,0.06742774282940917,2.22137738939373,1.0775238336735284,0.24652008892721541,0.16906711825016388,0.2397523986401717
2023-11-07,58.62077008684403,17.1783716909555,0.1951979302002079,0.0870069608499758,0.15088110960390702,0.1120748956177036,0.054435754030139005,0.008583756984735444,6.778862083408603,9.784607127130112,0.21464392798039678,0.13957813093148116,0.2073810371735826
2023-12-08,55.5001034390349,17.64013473432214,0.14338784588686312,0.08002832771017285,0.11030756837120773,0.10327944274750087,0.00954835411667071,0.0011965822017184768,1.5960160316611192,2.5658004383510686,0.3309819588563013,0.14027479039885957,0.20434377606385984
2024-01-09,61.21122698675815,19.77691295593574,0.1273129599009357,0.07967401355277458,0.17446107912221978,0.16313797705406854,0.07181697049343169,0.058000216004421706,-0.3711745568883491,0.25110932118118134,0.1836283723840781,0.09593431147119082,0.1943774774661648
2024-02-09,59.2216528790953,21.23269999761466,0.116787178422423,0.07968650353792464,0.13606191648839774,0.12998332998727907,0.023132464990565732,0.015658388622701774,2.5355013553899686,2.219240474737389,0.3406188219714377,0.17863738522713357,0.18062395786590757
2024-03-12,72.91462917156777,28.65594464728002,0.11444582700634026,0.08666765322770166,0.14847340832340333,0.15144013329534733,0.031849484961288727,0.03342168618091705,0.8965519438692949,1.8028757895577445,0.22710179602059727,0.13689190469420626,0.14527691164949097
2024-04-15,70.99091613718541,27.566524177252845,0.12558095829221388,0.09215779413353056,0.11008682491008956,0.10857032135430884,0.007039858390419915,0.010391124392552048,2.5164025761381317,3.1261435469912575,0.295309340931899,0.17409722627716467,0.1517045415425198
2024-05-16,67.7040518490896,25.32224188133593,0.1446847525526222,0.0976250748487375,0.1895373953954436,0.2113079682949771,0.08299838278825432,0.09977449353218983,8.101761409674916,7.50383423811738,0.2997029204795742,0.17204936660320078,0.15986464395973368
2024-06-18,100.99184118758652,28.507065782957934,0.1759128107488842,0.11628338873978036,0.17901243753691007,0.17173748529954053,0.06266618927812323,0.04516981624405747,3.6851509641296416,3.8099159799155777,0.3383507456293371,0.2513082275365654,0.1879775431912616
2024-07-18,103.33932637577979,25.42519773213624,0.20267032577058397,0.1103667001460861,0.21902233248714714,0.20490357482786775,0.09363174044601547,0.07053972314694965,3.0002625243912937,2.85499525906299,0.25612178491262116,0.11487683593107428,0.2051422234274849
2024-08-19,159.24578737736212,33.14716066905996,0.18926692525107017,0.1170381540140301,0.15158585266039845,0.12832062078739326,0.018925569755672972,0.009893308225903036,3.451184656238856,4.180203261275961,0.4515675389713271,0.2205150588450781,0.18290900421453019
2024-09-17,168.2168635431229,28.21878651798947,0.1683215150106146,0.1094667740498052,0.17745575390908744,0.17107079353865565,0.046601472120037984,0.03586267267194576,1.536738177878903,1.6634348969371622,0.30869881445837655,0.15478840652254608,0.21267850754349105
2024-10-17,206.9783033410091,20.725672838793198,0.19606908051776475,0.1024103142911236,0.14371255212912779,0.1515253025605837,0.010848244682506225,0.014292397547663399,-6.270611275075934,-5.64889820345501,0.4104414297344724,0.1667874037313627,0.26342706417719564
2024-11-18,122.50797198602638,21.713249631221558,0.23671677402702296,0.11149433275525615,0.15522816770226022,0.11495831957991245,0.016621613975606492,0.02932342881226102,1.4752624323547927,3.554357356085587,0.35098737711165784,0.1549363608958828,0.24053579659650437
2024-12-18,57.66152710904376,17.59148271714167,0.15374849921733186,0.08778874351022165,0.1739422699118043,0.1834750576773895,0.04587628022196766,0.056383304437829185,-4.7263950318344445,-4.804269940507408,0.40249052087408743,0.2857712216992817,0.2013104404082085
2025-01-17,81.5396313860182,26.762796426917106,0.1925911156265509,0.11956887238905285,0.20471810900204282,0.20706322550805645,0.07571492956482387,0.0740865611153271,-1.15946351206745,-1.518412130790926,0.3215628718172011,0.21315579876579713,0.16231239486594717
